created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-02T04:09:00Z,1598529640187977700,1598529640187977728,"Tonight Kevin McCarthy had dinner with Hunter Biden at a state dinner with Macron to rally support for more US aid to Ukraine.

He should not be Speaker.",FALSE,153,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,"Tonight Kevin McCarthy had dinner with Hunter Biden at a state dinner with Macron to rally support for more US aid to Ukraine.

He should not be Speaker.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:59Z,1598529639332601900,1598529639332601857,@AvaSantina Women and children from Ukraine are fleeing the warzone whilst men stayed to fight the oppressors. What are the young strong Muslim men doing on their own in Calais?,FALSE,177,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1501950848053637e3,1501950848053637128,173530099,173530099,AvaSantina,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@AvaSantina Women and children from Ukraine are fleeing the warzone whilst men stayed to fight the oppressors. What are the young strong Muslim men doing on their own in Calais?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:59Z,1598529637822365700,1598529637822365697,@DolanDark @elonmusk @ashleevance There's a lot of that going on in Ukraine. You can go on expedition.,FALSE,102,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598175186901401600,1598175186901401602,427930773,427930773,DolanDark,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@DolanDark @elonmusk @ashleevance There's a lot of that going on in Ukraine. You can go on expedition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:55Z,1598529619225104400,1598529619225104384,@intranick @sanaxagoras I hope the House Republicans do a full audit of the Ukraine money once they gain the majority.,FALSE,118,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598522825844748300,1598522825844748291,25120851,25120851,intranick,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@intranick @sanaxagoras I hope the House Republicans do a full audit of the Ukraine money once they gain the majority.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:55Z,1598529618922938400,1598529618922938369,"@ClayMor01082111 @mrmilor @visegrad24 Same with ukraine, no better than nazi. Ukrainian killed 100.000 polish, but polish people seems forget that,",FALSE,147,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598416568425259e3,1598416568425259012,1.5842992794467041e+18,1584299279446704129,ClayMor01082111,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@ClayMor01082111 @mrmilor @visegrad24 Same with ukraine, no better than nazi. Ukrainian killed 100.000 polish, but polish people seems forget that,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:54Z,1598529617559752700,1598529617559752705,"Ukraine says 13,000 dead soldiers - EU says 100,000 dead officers ... so what is it now? https://t.co/FvsWgLIwiF https://t.co/Gk8zr4Ck5P",FALSE,112,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,159852581440401e4,1598525814404009984,,"Ukraine says 13,000 dead soldiers - EU says 100,000 dead officers ... so what is it now? https://t.co/FvsWgLIwiF https://t.co/Gk8zr4Ck5P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:54Z,1598529615236333600,1598529615236333568,.. the spirit of Ukraine https://t.co/FH2kdv0HDm,FALSE,24,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,.. the spirit of Ukraine https://t.co/FH2kdv0HDm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:48Z,1598529592415117300,1598529592415117312,@RelocationBoss Cmon just say you love ukraine because they are neo nazis kanye. That would be fun.,FALSE,99,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1598390551807754200,1598390551807754247,1518980094949314600,1518980094949314560,RelocationBoss,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@RelocationBoss Cmon just say you love ukraine because they are neo nazis kanye. That would be fun.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:44Z,1598529576703074300,1598529576703074304,"Ukraine war - Good blow to the Ukrainian paratroopers
#Canada #Germany #America #Ukraine
https://t.co/eITffzmW0d",FALSE,112,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Ukraine war - Good blow to the Ukrainian paratroopers
#Canada #Germany #America #Ukraine
https://t.co/eITffzmW0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:42Z,1598529566208934e3,1598529566208933888,@PhilDavisSC @charliekirk11 You are missing the Ukraine flag bro.,FALSE,65,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598501261413945300,1598501261413945344,14109203,14109203,PhilDavisSC,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@PhilDavisSC @charliekirk11 You are missing the Ukraine flag bro.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:40Z,1598529558482862e3,1598529558482862080,"@AVindman Mr. Vindman 
You’re an unapologetic supporter of Ukraine, a country rife with white supremacists and Nazis.

“First take the plank out of your own eye, and then you will see clearly to remove the speck from your brother's eye.”",FALSE,237,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1598527177217155e3,1598527177217155073,1005846500583321600,1005846500583321601,AVindman,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@AVindman Mr. Vindman 
You’re an unapologetic supporter of Ukraine, a country rife with white supremacists and Nazis.

“First take the plank out of your own eye, and then you will see clearly to remove the speck from your brother's eye.”",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:40Z,1598529557417676800,1598529557417676800,"UKRAINE RETURNS TO CRIMEA! Footage of fighting with the Russian army on the left bank of the Dnieper
#America #news #war #europe #UkraineRussiaWar #Britain
https://t.co/c2FCSNyLHD",FALSE,179,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"UKRAINE RETURNS TO CRIMEA! Footage of fighting with the Russian army on the left bank of the Dnieper
#America #news #war #europe #UkraineRussiaWar #Britain
https://t.co/c2FCSNyLHD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:36Z,1598529542209294300,1598529542209294336,"@NAFOfella5 @Kevbosio @FloydLuther1 @SpiritofHo Ukraine is, nafo is.",FALSE,68,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598521986619261e3,1598521986619260928,1582450830619381800,1582450830619381778,NAFOfella5,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@NAFOfella5 @Kevbosio @FloydLuther1 @SpiritofHo Ukraine is, nafo is.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:36Z,1598529541873569800,1598529541873569793,"@QueenOfTheVoidx @LexiWhereShesAt @Duck_EDM @GilliGerson29 @JoeShee1312 @zmanbrianzane They view the Russians as an inferior race.  As do increasingly many Europeans, the racist manner in which the war has been covered by corporate media is almost explicit about it. I do not stand with Ukraine: https://t.co/gP59SdVgWf",FALSE,319,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598528307896664e3,1598528307896664064,1570472749293863e3,1570472749293862920,QueenOfTheVoidx,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"@QueenOfTheVoidx @LexiWhereShesAt @Duck_EDM @GilliGerson29 @JoeShee1312 @zmanbrianzane They view the Russians as an inferior race.  As do increasingly many Europeans, the racist manner in which the war has been covered by corporate media is almost explicit about it. I do not stand with Ukraine: https://t.co/gP59SdVgWf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:36Z,1598529539373924400,1598529539373924354,Ukraine update: Why are there suddenly so many videos of Russian forces acting like zombies? https://t.co/1fSY0FzPwD,FALSE,116,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Ukraine update: Why are there suddenly so many videos of Russian forces acting like zombies? https://t.co/1fSY0FzPwD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:34Z,1598529533828911e3,1598529533828911107,"@hermdog999 @cridings1 @GOP Did the majority of republicans vote to send money to ukraine? Because if they hadn’t the bill wouldn’t have passed. 

https://t.co/9jxQfyVnd1",FALSE,170,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598517806999507e3,1598517806999506944,3586984452,3586984452,hermdog999,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@hermdog999 @cridings1 @GOP Did the majority of republicans vote to send money to ukraine? Because if they hadn’t the bill wouldn’t have passed. 

https://t.co/9jxQfyVnd1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:33Z,1598529529563291600,1598529529563291649,"The system tries hard to program something like this into people's brains: ""We must support and rally behind our pedophiles in power because only nice people like them are all in on the side of the Nazis in Ukraine."" https://t.co/c5Yd7xt8t3",FALSE,216,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1598482246222086100,1598482246222086144,,"The system tries hard to program something like this into people's brains: ""We must support and rally behind our pedophiles in power because only nice people like them are all in on the side of the Nazis in Ukraine."" https://t.co/c5Yd7xt8t3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:33Z,1598529529190166500,1598529529190166528,@Galactic_Trader I wish the Swiss people would donate more money to Ukraine! Otherwise you are inhumane.,FALSE,104,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598527621683363800,1598527621683363842,1228725160376664e3,1228725160376664064,Galactic_Trader,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@Galactic_Trader I wish the Swiss people would donate more money to Ukraine! Otherwise you are inhumane.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:31Z,159852951979887e4,1598529519798870016,Biden and Macron Say Russia Must Leave Ukraine for War to End  https://t.co/Rxcc5Qoakb,FALSE,86,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Biden and Macron Say Russia Must Leave Ukraine for War to End  https://t.co/Rxcc5Qoakb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:28Z,1598529507924885500,1598529507924885504,"So we could afford to send loads of money &amp; equipment to Ukraine, but can't afford to upgrade our tanks &amp; most of our equipment
Let's hope we don't get invaded by Russia then as we have made an enemy of them!

Army cannot afford to replace ageing tanks https://t.co/JLClwm8QJB",FALSE,284,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"So we could afford to send loads of money &amp; equipment to Ukraine, but can't afford to upgrade our tanks &amp; most of our equipment
Let's hope we don't get invaded by Russia then as we have made an enemy of them!

Army cannot afford to replace ageing tanks https://t.co/JLClwm8QJB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:28Z,1598529507467616300,1598529507467616257,@patriottakes Technically if they’re paying taxes their both supporting Ukraine. Ha ha jerkoffs,FALSE,95,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598397548422914e3,1598397548422914048,978265628426432500,978265628426432512,patriottakes,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@patriottakes Technically if they’re paying taxes their both supporting Ukraine. Ha ha jerkoffs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:26Z,1598529497309253600,1598529497309253632,"@ACTBrigitte President Trump, who is truly patriotic and serving the American people, was suppressed by the corrupt authorities with the judicial system, making him unable to govern!  This shows the future of Americans like the people of Ukraine who sacrificed their lives for freedom!",FALSE,285,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598473021186273300,1598473021186273281,722528529716383700,722528529716383744,ACTBrigitte,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@ACTBrigitte President Trump, who is truly patriotic and serving the American people, was suppressed by the corrupt authorities with the judicial system, making him unable to govern!  This shows the future of Americans like the people of Ukraine who sacrificed their lives for freedom!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-12-02T04:08:23Z,1598529488467402800,1598529488467402752,"Biden, Macron vow unity on Ukraine, promise to hold Russia accountable https://t.co/5OlDeiPVYU via @FRANCE24",FALSE,108,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Biden, Macron vow unity on Ukraine, promise to hold Russia accountable https://t.co/5OlDeiPVYU via @FRANCE24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
